Column Name,Unique Value Count,Value,Proposed_Numeric_Code
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-7.當我收到別人傳來同學的出醜或是不雅照片，我不會傳給別人。,5,沒發生過,0.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-7.當我收到別人傳來同學的出醜或是不雅照片，我不會傳給別人。,5,經常,4.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-8.當同學被惡意嘲笑時，我會跟著一起嘲笑那個人。,5,偶爾,2.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-8.當同學被惡意嘲笑時，我會跟著一起嘲笑那個人。,5,從未,1.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-8.當同學被惡意嘲笑時，我會跟著一起嘲笑那個人。,5,有時,3.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-8.當同學被惡意嘲笑時，我會跟著一起嘲笑那個人。,5,沒發生過,0.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-8.當同學被惡意嘲笑時，我會跟著一起嘲笑那個人。,5,經常,4.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-9.當同學被威脅、騷擾時，我會跟著做這些行為。,5,偶爾,2.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-9.當同學被威脅、騷擾時，我會跟著做這些行為。,5,從未,1.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-9.當同學被威脅、騷擾時，我會跟著做這些行為。,5,有時,3.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-9.當同學被威脅、騷擾時，我會跟著做這些行為。,5,沒發生過,0.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-9.當同學被威脅、騷擾時，我會跟著做這些行為。,5,經常,4.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-10.當同學被排擠而無法分組或參加活動時，我也不會跟這個同學一組。,5,偶爾,2.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-10.當同學被排擠而無法分組或參加活動時，我也不會跟這個同學一組。,5,從未,1.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-10.當同學被排擠而無法分組或參加活動時，我也不會跟這個同學一組。,5,有時,3.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-10.當同學被排擠而無法分組或參加活動時，我也不會跟這個同學一組。,5,沒發生過,0.0
38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-10.當同學被排擠而無法分組或參加活動時，我也不會跟這個同學一組。,5,經常,4.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(1)考試作弊,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(1)考試作弊,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(2)離家出走,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(2)離家出走,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(3)蹺課或逃學,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(3)蹺課或逃學,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(4)偷拿別人的東西,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(4)偷拿別人的東西,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(5)故意破壞別人的東西,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(5)故意破壞別人的東西,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(6)蓄意打傷別人,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(6)蓄意打傷別人,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(7)抽紙菸（香菸）,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(7)抽紙菸（香菸）,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(8)抽電子菸,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(8)抽電子菸,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(9)喝酒,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(9)喝酒,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(10)嚼檳榔,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(10)嚼檳榔,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(11)收聽或觀看盜版的音樂與影片,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(11)收聽或觀看盜版的音樂與影片,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(12)下載非法軟體,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(12)下載非法軟體,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(13)深夜不回家在外遊蕩,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(13)深夜不回家在外遊蕩,2,沒有,0.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(14)都沒有,2,有,1.0
39.過去6個月以來，請問你有沒有做過下列的事情？【可複選】-(14)都沒有,2,沒有,0.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-1.我能判斷適合找到最好答案的關鍵字,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-1.我能判斷適合找到最好答案的關鍵字,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-1.我能判斷適合找到最好答案的關鍵字,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-1.我能判斷適合找到最好答案的關鍵字,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-1.我能判斷適合找到最好答案的關鍵字,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-2.我能快速找到我曾拜訪過的網站,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-2.我能快速找到我曾拜訪過的網站,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-2.我能快速找到我曾拜訪過的網站,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-2.我能快速找到我曾拜訪過的網站,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-2.我能快速找到我曾拜訪過的網站,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-3.我很清楚自己正在觀看特定網站或使用特定app的目的,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-3.我很清楚自己正在觀看特定網站或使用特定app的目的,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-3.我很清楚自己正在觀看特定網站或使用特定app的目的,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-3.我很清楚自己正在觀看特定網站或使用特定app的目的,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-3.我很清楚自己正在觀看特定網站或使用特定app的目的,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-4.我清楚哪些訊息可以在網路上公開分享，哪些不行,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-4.我清楚哪些訊息可以在網路上公開分享，哪些不行,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-4.我清楚哪些訊息可以在網路上公開分享，哪些不行,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-4.我清楚哪些訊息可以在網路上公開分享，哪些不行,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-4.我清楚哪些訊息可以在網路上公開分享，哪些不行,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-5.我能注意上網時給出的評語是不是恰當,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-5.我能注意上網時給出的評語是不是恰當,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-5.我能注意上網時給出的評語是不是恰當,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-5.我能注意上網時給出的評語是不是恰當,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-5.我能注意上網時給出的評語是不是恰當,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-6.貼文和傳照片影片時，我會視情況設定要分享給誰看到,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-6.貼文和傳照片影片時，我會視情況設定要分享給誰看到,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-6.貼文和傳照片影片時，我會視情況設定要分享給誰看到,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-6.貼文和傳照片影片時，我會視情況設定要分享給誰看到,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-6.貼文和傳照片影片時，我會視情況設定要分享給誰看到,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-7.我能從網路找到其他人的影音，進行二次創作或改編,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-7.我能從網路找到其他人的影音，進行二次創作或改編,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-7.我能從網路找到其他人的影音，進行二次創作或改編,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-7.我能從網路找到其他人的影音，進行二次創作或改編,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-7.我能從網路找到其他人的影音，進行二次創作或改編,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-8.我能根據網頁/影音所屬的著作權規範（如創用cc）來運用找到的素材,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-8.我能根據網頁/影音所屬的著作權規範（如創用cc）來運用找到的素材,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-8.我能根據網頁/影音所屬的著作權規範（如創用cc）來運用找到的素材,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-8.我能根據網頁/影音所屬的著作權規範（如創用cc）來運用找到的素材,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-8.我能根據網頁/影音所屬的著作權規範（如創用cc）來運用找到的素材,5,非常同意,5.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-9.我能將所製作的影片/網頁/圖片上傳到雲端空間,5,不太同意,2.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-9.我能將所製作的影片/網頁/圖片上傳到雲端空間,5,同意,3.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-9.我能將所製作的影片/網頁/圖片上傳到雲端空間,5,很同意,4.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-9.我能將所製作的影片/網頁/圖片上傳到雲端空間,5,非常不同意,1.0
40.以下關於媒體網站的運用敘述，你同不同意？ - 40-9.我能將所製作的影片/網頁/圖片上傳到雲端空間,5,非常同意,5.0
41-1.請問你知道什麼是生成式AI（ChatGPT等）嗎？,2,不知道,0.0
41-1.請問你知道什麼是生成式AI（ChatGPT等）嗎？,2,知道,
41.請問你通常多常使用生成式AI？,5,從未,1.0
41.請問你通常多常使用生成式AI？,5,每天,5.0
41.請問你通常多常使用生成式AI？,5,每週 1-2 次,2.0
41.請問你通常多常使用生成式AI？,5,每週 3-4 次,3.0
41.請問你通常多常使用生成式AI？,5,每週 5-6 次,4.0
42.請問你通常用生成式AI來做什麼？【可複選】-(1)寫作業,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(1)寫作業,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(2)各國語文翻譯,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(2)各國語文翻譯,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(3)查找資料,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(3)查找資料,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(4)製作圖片、影片,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(4)製作圖片、影片,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(5)學習語言,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(5)學習語言,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(6)聊天,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(6)聊天,2,沒有,0.0
42.請問你通常用生成式AI來做什麼？【可複選】-(7)其他,2,有,1.0
42.請問你通常用生成式AI來做什麼？【可複選】-(7)其他,2,沒有,0.0
其他.4,150,(High Cardinality - Skipped),
43.關於生成式AI的使用，符不符合你的情形？ - 43-1. 如果不用生成式AI，就無法完成作業。,4,不太符合,2.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-1. 如果不用生成式AI，就無法完成作業。,4,很不符合,1.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-1. 如果不用生成式AI，就無法完成作業。,4,很符合,4.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-1. 如果不用生成式AI，就無法完成作業。,4,沒使用過,0.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-2. 會向生成式AI傾訴心事，來獲得支持或安慰。,4,不太符合,2.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-2. 會向生成式AI傾訴心事，來獲得支持或安慰。,4,很不符合,1.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-2. 會向生成式AI傾訴心事，來獲得支持或安慰。,4,很符合,4.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-2. 會向生成式AI傾訴心事，來獲得支持或安慰。,4,沒使用過,0.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-3. 做事時總是想依賴生成式AI。,4,不太符合,2.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-3. 做事時總是想依賴生成式AI。,4,很不符合,1.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-3. 做事時總是想依賴生成式AI。,4,很符合,4.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-3. 做事時總是想依賴生成式AI。,4,沒使用過,0.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-4. 會以粗魯言詞向生成式AI來發洩情緒。,4,不太符合,2.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-4. 會以粗魯言詞向生成式AI來發洩情緒。,4,很不符合,1.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-4. 會以粗魯言詞向生成式AI來發洩情緒。,4,很符合,4.0
43.關於生成式AI的使用，符不符合你的情形？ - 43-4. 會以粗魯言詞向生成式AI來發洩情緒。,4,沒使用過,0.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-1.在線上搜尋並找到相關資訊。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-1.在線上搜尋並找到相關資訊。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-1.在線上搜尋並找到相關資訊。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-1.在線上搜尋並找到相關資訊。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-2.評估在線上找到的資訊品質。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-2.評估在線上找到的資訊品質。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-2.評估在線上找到的資訊品質。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-2.評估在線上找到的資訊品質。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-3.跟一群同學分享實用資訊(例如便宜的購物、好玩的地點等)。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-3.跟一群同學分享實用資訊(例如便宜的購物、好玩的地點等)。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-3.跟一群同學分享實用資訊(例如便宜的購物、好玩的地點等)。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-3.跟一群同學分享實用資訊(例如便宜的購物、好玩的地點等)。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-4.跟其他同學合作完成小組作業。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-4.跟其他同學合作完成小組作業。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-4.跟其他同學合作完成小組作業。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-4.跟其他同學合作完成小組作業。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-5.向其他同學展示如何使用生成式AI分享學習內容。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-5.向其他同學展示如何使用生成式AI分享學習內容。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-5.向其他同學展示如何使用生成式AI分享學習內容。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-5.向其他同學展示如何使用生成式AI分享學習內容。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-6.撰寫學校作業。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-6.撰寫學校作業。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-6.撰寫學校作業。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-6.撰寫學校作業。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-7.分析所收集的資料。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-7.分析所收集的資料。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-7.分析所收集的資料。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-7.分析所收集的資料。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-8.創造建立包含聲音、圖片或影片的多媒體展示。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-8.創造建立包含聲音、圖片或影片的多媒體展示。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-8.創造建立包含聲音、圖片或影片的多媒體展示。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-8.創造建立包含聲音、圖片或影片的多媒體展示。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-9.創造建立、更新和維護網頁或個人社群網站。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-9.創造建立、更新和維護網頁或個人社群網站。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-9.創造建立、更新和維護網頁或個人社群網站。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-9.創造建立、更新和維護網頁或個人社群網站。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-10.撰寫程式。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-10.撰寫程式。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-10.撰寫程式。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-10.撰寫程式。,4,能做到一些,2.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-11.在考慮一系列潛在原因後，辨識程式碼中錯誤的來源（Debug）。,4,大部份能做到,3.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-11.在考慮一系列潛在原因後，辨識程式碼中錯誤的來源（Debug）。,4,完全做不到,1.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-11.在考慮一系列潛在原因後，辨識程式碼中錯誤的來源（Debug）。,4,完全能做到,4.0
44.你能使用生成式AI(如ChatGPT，Copilot，Gemini等)進行以下任務嗎？ - 44-11.在考慮一系列潛在原因後，辨識程式碼中錯誤的來源（Debug）。,4,能做到一些,2.0
45.學校老師是否有教如何使用生成式AI(如Chat GPT，Copilot，Gemini等)？,2,有,1.0
45.學校老師是否有教如何使用生成式AI(如Chat GPT，Copilot，Gemini等)？,2,沒有,0.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-1.創造建立包含圖片、聲音或影片的多媒體展示。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-1.創造建立包含圖片、聲音或影片的多媒體展示。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-1.創造建立包含圖片、聲音或影片的多媒體展示。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-1.創造建立包含圖片、聲音或影片的多媒體展示。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-1.創造建立包含圖片、聲音或影片的多媒體展示。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-2.撰寫學校作業。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-2.撰寫學校作業。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-2.撰寫學校作業。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-2.撰寫學校作業。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-2.撰寫學校作業。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-3.在線上搜尋關於現實世界問題或現象的資訊（例如氣候變化、石油泄漏、測量建築物的高度）。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-3.在線上搜尋關於現實世界問題或現象的資訊（例如氣候變化、石油泄漏、測量建築物的高度）。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-3.在線上搜尋關於現實世界問題或現象的資訊（例如氣候變化、石油泄漏、測量建築物的高度）。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-3.在線上搜尋關於現實世界問題或現象的資訊（例如氣候變化、石油泄漏、測量建築物的高度）。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-3.在線上搜尋關於現實世界問題或現象的資訊（例如氣候變化、石油泄漏、測量建築物的高度）。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-4.分析收集和記錄資料。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-4.分析收集和記錄資料。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-4.分析收集和記錄資料。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-4.分析收集和記錄資料。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-4.分析收集和記錄資料。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-5.報告或分享自己的實驗或調查結果。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-5.報告或分享自己的實驗或調查結果。,5,一周1-2次,3.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-5.報告或分享自己的實驗或調查結果。,5,一學期1-2次,1.5
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-5.報告或分享自己的實驗或調查結果。,5,幾乎每天教,5.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-5.報告或分享自己的實驗或調查結果。,5,從未,1.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-6.規劃和管理工作或項目（例如劃分任務、管理截止日期）。,5,一個月1-2次,2.0
46.學校老師會教你使用生成式AI(如Chat GPT，Copilot，Gemini等)來進行以下任務嗎？ - 46-6.規劃和管理工作或項目（例如劃分任務、管理截止日期）。,5,一周1-2次,3.0
