student_id,ip_out_online_friend,ip_in_online_friend,ip_out_online_enemy,ip_in_online_enemy,ip_out_offline_friend,ip_in_offline_friend,ip_out_offline_enemy,ip_in_offline_enemy,ip_out_friend_total,ip_out_enemy_total,ip_in_friend_total,ip_in_enemy_total,ip_sent_like_ratio,ip_received_like_ratio,ip_sent_net,ip_received_net,ip_out_friend_online_minus_offline,ip_out_enemy_online_minus_offline,ip_in_friend_online_minus_offline,ip_in_enemy_online_minus_offline,ip_class_size,ip_class_size_minus1,ip_out_online_friend_rate_class,ip_in_online_friend_rate_class,ip_out_online_enemy_rate_class,ip_in_online_enemy_rate_class,ip_out_offline_friend_rate_class,ip_in_offline_friend_rate_class,ip_out_offline_enemy_rate_class,ip_in_offline_enemy_rate_class,ip_out_friend_total_rate_class,ip_out_enemy_total_rate_class,ip_in_friend_total_rate_class,ip_in_enemy_total_rate_class,ip_out_friend_online_minus_offline_rate_class,ip_out_enemy_online_minus_offline_rate_class,ip_in_friend_online_minus_offline_rate_class,ip_in_enemy_online_minus_offline_rate_class,ip_reciprocal_friend_count,ip_reciprocal_enemy_count,ip_liked_by_me_but_enemy_to_me_count,ip_enemy_by_me_but_likes_me_count,ip_same_target_friend_and_enemy_count,ip_reciprocal_friend_count_rate_class,ip_reciprocal_enemy_count_rate_class,ip_liked_by_me_but_enemy_to_me_count_rate_class,ip_enemy_by_me_but_likes_me_count_rate_class,ip_same_target_friend_and_enemy_count_rate_class
s112583501036,3.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,6.0,0.0,2.0,6.0,0.9999999998333333,0.24999999996875,6.0,-4.0,0.0,0.0,0.0,0.0,22.0,21.0,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.0,0.14285714285714285,0.2857142857142857,0.0,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112583501037,5.0,7.0,1.0,1.0,5.0,6.0,1.0,1.0,10.0,2.0,13.0,2.0,0.8333333332638889,0.8666666666088889,8.0,11.0,0.0,0.0,1.0,0.0,22.0,21.0,0.23809523809523808,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.6190476190476191,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,3.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
s112583501038,5.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,10.0,2.0,8.0,0.0,0.8333333332638889,0.999999999875,8.0,8.0,0.0,0.0,-2.0,0.0,22.0,21.0,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.0,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.0,0.47619047619047616,0.09523809523809523,0.38095238095238093,0.0,0.0,0.0,-0.09523809523809523,0.0,4.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
s112583501039,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,14.0,0.0,0.9999999995,0.9999999999285715,2.0,14.0,0.0,0.0,2.0,0.0,22.0,21.0,0.047619047619047616,0.38095238095238093,0.0,0.0,0.047619047619047616,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
s112583501040,5.0,1.0,2.0,7.0,5.0,1.0,2.0,6.0,10.0,4.0,2.0,13.0,0.7142857142346939,0.13333333332444444,6.0,-11.0,0.0,0.0,0.0,1.0,22.0,21.0,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.47619047619047616,0.19047619047619047,0.09523809523809523,0.6190476190476191,0.0,0.0,0.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0
s112583501042,5.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,10.0,0.0,7.0,0.0,0.9999999999,0.9999999998571428,10.0,7.0,0.0,0.0,-1.0,0.0,22.0,21.0,0.23809523809523808,0.14285714285714285,0.0,0.0,0.23809523809523808,0.19047619047619047,0.0,0.0,0.47619047619047616,0.0,0.3333333333333333,0.0,0.0,0.0,-0.047619047619047616,0.0,3.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
s112583501043,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,10.0,2.0,10.0,2.0,0.8333333332638889,0.8333333332638889,8.0,8.0,0.0,0.0,0.0,0.0,22.0,21.0,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.47619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
s112583501044,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,0.499999999875,0.6666666665555555,0.0,2.0,0.0,0.0,0.0,0.0,22.0,21.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
s112583501045,5.0,8.0,0.0,0.0,5.0,7.0,0.0,1.0,10.0,0.0,15.0,1.0,0.9999999999,0.9374999999414062,10.0,14.0,0.0,0.0,1.0,-1.0,22.0,21.0,0.23809523809523808,0.38095238095238093,0.0,0.0,0.23809523809523808,0.3333333333333333,0.0,0.047619047619047616,0.47619047619047616,0.0,0.7142857142857143,0.047619047619047616,0.0,0.0,0.047619047619047616,-0.047619047619047616,5.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0
s112583501046,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,7.0,0.0,0.9999999998333333,0.9999999998571428,6.0,7.0,0.0,0.0,1.0,0.0,22.0,21.0,0.14285714285714285,0.19047619047619047,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.0,0.047619047619047616,0.0,3.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
s113583501002,5.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,7.0,2.0,8.0,4.0,0.777777777691358,0.6666666666111111,5.0,4.0,3.0,0.0,0.0,0.0,22.0,21.0,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0
s112593504025,4.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,7.0,0.0,10.0,0.0,0.9999999998571428,0.9999999999,7.0,10.0,1.0,0.0,0.0,0.0,14.0,13.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.5384615384615384,0.0,0.7692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
s112593504027,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.777777777691358,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,14.0,13.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.5384615384615384,0.15384615384615385,0.0,0.0,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112593504030,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.1428571428367347,0.0,-5.0,0.0,0.0,1.0,0.0,14.0,13.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112593504031,1.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,7.0,2.0,0.9999999995,0.777777777691358,2.0,5.0,0.0,0.0,-1.0,0.0,14.0,13.0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.0,0.5384615384615384,0.15384615384615385,0.0,0.0,-0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
s112593504032,4.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,1.0,0.999999999875,0.8888888887901234,8.0,7.0,0.0,0.0,0.0,1.0,14.0,13.0,0.3076923076923077,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.0,0.0,0.6153846153846154,0.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
s112593504036,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,0.9999999998333333,0.9999999998,6.0,5.0,0.0,0.0,1.0,0.0,14.0,13.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.46153846153846156,0.0,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
s112593504039,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,0.2857142856734694,0.39999999992,-3.0,-1.0,0.0,3.0,0.0,-1.0,14.0,13.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.0,-0.07692307692307693,1.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
s112593504040,2.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,5.0,0.0,6.0,2.0,0.9999999998,0.74999999990625,5.0,4.0,-1.0,0.0,0.0,0.0,14.0,13.0,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.38461538461538464,0.0,0.46153846153846156,0.15384615384615385,-0.07692307692307693,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
s112593504042,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,0.6666666665555555,0.39999999992,2.0,-1.0,0.0,0.0,0.0,1.0,14.0,13.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
s112593504044,4.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,6.0,0.0,0.9999999998571428,0.9999999998333333,7.0,6.0,1.0,0.0,0.0,0.0,14.0,13.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.5384615384615384,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
s112593504045,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,6.0,4.0,6.0,0.0,0.59999999994,0.9999999998333333,2.0,6.0,0.0,0.0,0.0,0.0,14.0,13.0,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.46153846153846156,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
s112593504047,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,6.0,4.0,7.0,1.0,0.59999999994,0.874999999890625,2.0,6.0,0.0,-2.0,-1.0,1.0,14.0,13.0,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.0,0.46153846153846156,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.0,-0.15384615384615385,-0.07692307692307693,0.07692307692307693,3.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0
s112593504049,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,0.9999999995,0.39999999992,2.0,-1.0,0.0,0.0,0.0,-1.0,14.0,13.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,-0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
s113593504003,4.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,8.0,6.0,8.0,2.0,0.571428571387755,0.79999999992,2.0,6.0,0.0,0.0,0.0,0.0,14.0,13.0,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
s112593504052,5.0,7.0,3.0,4.0,5.0,4.0,3.0,3.0,10.0,6.0,11.0,7.0,0.6249999999609375,0.6111111110771605,4.0,4.0,0.0,0.0,3.0,1.0,23.0,22.0,0.22727272727272727,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.45454545454545453,0.2727272727272727,0.5,0.3181818181818182,0.0,0.0,0.13636363636363635,0.045454545454545456,3.0,2.0,0.0,3.0,0.0,0.13636363636363635,0.09090909090909091,0.0,0.13636363636363635,0.0
s112593504053,5.0,7.0,1.0,0.0,5.0,8.0,2.0,0.0,10.0,3.0,15.0,0.0,0.7692307691715976,0.9999999999333333,7.0,15.0,0.0,-1.0,-1.0,0.0,23.0,22.0,0.22727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.22727272727272727,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,0.13636363636363635,0.6818181818181818,0.0,0.0,-0.045454545454545456,-0.045454545454545456,0.0,5.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0
s112593504054,5.0,5.0,1.0,6.0,4.0,4.0,1.0,5.0,9.0,2.0,9.0,11.0,0.8181818181074381,0.4499999999775,7.0,-2.0,1.0,0.0,1.0,1.0,23.0,22.0,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.22727272727272727,0.4090909090909091,0.09090909090909091,0.4090909090909091,0.5,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,3.0,1.0,2.0,0.0,1.0,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456
s112593504055,5.0,4.0,2.0,5.0,5.0,3.0,1.0,4.0,10.0,3.0,7.0,9.0,0.7692307691715976,0.43749999997265626,7.0,-2.0,0.0,1.0,1.0,1.0,23.0,22.0,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.22727272727272727,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.45454545454545453,0.13636363636363635,0.3181818181818182,0.4090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,4.0,1.0,1.0,0.0,1.0,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456
s112593504056,1.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,5.0,6.0,4.0,1.0,0.45454545450413225,0.79999999984,-1.0,3.0,-3.0,2.0,0.0,-1.0,23.0,22.0,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.2727272727272727,0.18181818181818182,0.045454545454545456,-0.13636363636363635,0.09090909090909091,0.0,-0.045454545454545456,2.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
s112593504057,1.0,1.0,4.0,9.0,2.0,1.0,4.0,10.0,3.0,8.0,2.0,19.0,0.2727272727024793,0.0952380952335601,-5.0,-17.0,-1.0,0.0,0.0,-1.0,23.0,22.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.45454545454545453,0.13636363636363635,0.36363636363636365,0.09090909090909091,0.8636363636363636,-0.045454545454545456,0.0,0.0,-0.045454545454545456,1.0,2.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0
s112593504058,5.0,5.0,1.0,0.0,5.0,6.0,3.0,0.0,10.0,4.0,11.0,0.0,0.7142857142346939,0.9999999999090909,6.0,11.0,0.0,-2.0,-1.0,0.0,23.0,22.0,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.0,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.0,0.45454545454545453,0.18181818181818182,0.5,0.0,0.0,-0.09090909090909091,-0.045454545454545456,0.0,5.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.045454545454545456,0.0
s112593504059,1.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,2.0,6.0,0.0,0.6666666665555555,0.9999999998333333,2.0,6.0,-2.0,0.0,0.0,0.0,23.0,22.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,-0.09090909090909091,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
s112593504060,5.0,3.0,2.0,0.0,5.0,5.0,2.0,0.0,10.0,4.0,8.0,0.0,0.7142857142346939,0.999999999875,6.0,8.0,0.0,0.0,-2.0,0.0,23.0,22.0,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.0,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.0,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,-0.09090909090909091,0.0,3.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0
s112593504061,1.0,0.0,1.0,7.0,1.0,0.0,1.0,7.0,2.0,2.0,0.0,14.0,0.499999999875,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,23.0,22.0,0.045454545454545456,0.0,0.045454545454545456,0.3181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s112593504062,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.9999999999,0.99999999975,10.0,4.0,0.0,0.0,0.0,0.0,23.0,22.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
s112593504063,5.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,7.0,3.0,9.0,3.0,0.69999999993,0.7499999999375,4.0,6.0,3.0,1.0,-1.0,-1.0,23.0,22.0,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.4090909090909091,0.13636363636363635,0.13636363636363635,0.045454545454545456,-0.045454545454545456,-0.045454545454545456,3.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0
s112593504064,5.0,7.0,0.0,0.0,4.0,8.0,1.0,0.0,9.0,1.0,15.0,0.0,0.89999999991,0.9999999999333333,8.0,15.0,1.0,-1.0,-1.0,0.0,23.0,22.0,0.22727272727272727,0.3181818181818182,0.0,0.0,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.0,0.4090909090909091,0.045454545454545456,0.6818181818181818,0.0,0.045454545454545456,-0.045454545454545456,-0.045454545454545456,0.0,5.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.045454545454545456,0.0
s112593504065,3.0,0.0,2.0,5.0,4.0,0.0,2.0,5.0,7.0,4.0,0.0,10.0,0.6363636363057851,0.0,3.0,-10.0,-1.0,0.0,0.0,0.0,23.0,22.0,0.13636363636363635,0.0,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.18181818181818182,0.0,0.45454545454545453,-0.045454545454545456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0
s112593504067,5.0,7.0,5.0,0.0,5.0,6.0,5.0,0.0,10.0,10.0,13.0,0.0,0.499999999975,0.9999999999230769,0.0,13.0,0.0,0.0,1.0,0.0,23.0,22.0,0.22727272727272727,0.3181818181818182,0.22727272727272727,0.0,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.0,0.45454545454545453,0.45454545454545453,0.5909090909090909,0.0,0.0,0.0,0.045454545454545456,0.0,4.0,0.0,0.0,2.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0
s112593504068,4.0,3.0,5.0,1.0,4.0,4.0,5.0,1.0,8.0,10.0,7.0,2.0,0.44444444441975306,0.777777777691358,-2.0,5.0,0.0,0.0,-1.0,0.0,23.0,22.0,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.22727272727272727,0.045454545454545456,0.36363636363636365,0.45454545454545453,0.3181818181818182,0.09090909090909091,0.0,0.0,-0.045454545454545456,0.0,4.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
s112593504070,3.0,5.0,4.0,0.0,5.0,6.0,5.0,0.0,8.0,9.0,11.0,0.0,0.470588235266436,0.9999999999090909,-1.0,11.0,-2.0,-1.0,-1.0,0.0,23.0,22.0,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.0,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.0,0.36363636363636365,0.4090909090909091,0.5,0.0,-0.09090909090909091,-0.045454545454545456,-0.045454545454545456,0.0,4.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456,0.0
s112593504071,4.0,3.0,5.0,1.0,5.0,5.0,5.0,1.0,9.0,10.0,8.0,2.0,0.47368421050138504,0.79999999992,-1.0,6.0,-1.0,0.0,-2.0,0.0,23.0,22.0,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.4090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091,-0.045454545454545456,0.0,-0.09090909090909091,0.0,2.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
s112593504072,4.0,4.0,2.0,2.0,4.0,7.0,2.0,2.0,8.0,4.0,11.0,4.0,0.6666666666111111,0.7333333332844444,4.0,7.0,0.0,0.0,-3.0,0.0,23.0,22.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.5,0.18181818181818182,0.0,0.0,-0.13636363636363635,0.0,4.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0
s112593504073,3.0,2.0,5.0,1.0,3.0,3.0,5.0,1.0,6.0,10.0,5.0,2.0,0.3749999999765625,0.7142857141836735,-4.0,3.0,0.0,0.0,-1.0,0.0,23.0,22.0,0.13636363636363635,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.2727272727272727,0.45454545454545453,0.22727272727272727,0.09090909090909091,0.0,0.0,-0.045454545454545456,0.0,2.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0
s112593504074,1.0,4.0,3.0,6.0,1.0,3.0,1.0,5.0,2.0,4.0,7.0,11.0,0.33333333327777775,0.38888888886728395,-2.0,-4.0,0.0,2.0,1.0,1.0,23.0,22.0,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.2727272727272727,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.5,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,1.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0
s112593504075,5.0,0.0,4.0,11.0,5.0,0.0,4.0,11.0,10.0,8.0,0.0,22.0,0.5555555555246914,0.0,2.0,-22.0,0.0,0.0,0.0,0.0,23.0,22.0,0.22727272727272727,0.0,0.18181818181818182,0.5,0.22727272727272727,0.0,0.18181818181818182,0.5,0.45454545454545453,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0
s112593504076,3.0,6.0,2.0,0.0,5.0,6.0,2.0,0.0,8.0,4.0,12.0,0.0,0.6666666666111111,0.9999999999166667,4.0,12.0,-2.0,0.0,0.0,0.0,23.0,22.0,0.13636363636363635,0.2727272727272727,0.09090909090909091,0.0,0.22727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.0,-0.09090909090909091,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0
s112060323074,4.0,4.0,0.0,5.0,4.0,5.0,0.0,5.0,8.0,0.0,9.0,10.0,0.999999999875,0.47368421050138504,8.0,-1.0,0.0,0.0,-1.0,0.0,22.0,21.0,0.19047619047619047,0.19047619047619047,0.0,0.23809523809523808,0.19047619047619047,0.23809523809523808,0.0,0.23809523809523808,0.38095238095238093,0.0,0.42857142857142855,0.47619047619047616,0.0,0.0,-0.047619047619047616,0.0,4.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
