student_id,class_source_raw,class_numeric_final,parse_method,conversion_stage
s112193526077,810,810,numeric_integer,numeric_integer
s112193526078,810,810,numeric_integer,numeric_integer
s112193526079,810,810,numeric_integer,numeric_integer
s112193526080,810,810,numeric_integer,numeric_integer
s112193526081,810,810,numeric_integer,numeric_integer
s112193526082,810,810,numeric_integer,numeric_integer
s112193526083,810,810,numeric_integer,numeric_integer
s112193526084,810,810,numeric_integer,numeric_integer
s112193526085,810,810,numeric_integer,numeric_integer
s112193526086,810,810,numeric_integer,numeric_integer
s112193526087,810,810,numeric_integer,numeric_integer
s112193526088,810,810,numeric_integer,numeric_integer
s112193526089,810,810,numeric_integer,numeric_integer
s112193526090,810,810,numeric_integer,numeric_integer
s112201304025,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304026,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304027,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304028,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304029,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304030,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304031,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304032,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304034,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304035,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304036,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304037,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304039,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304040,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304041,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304042,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304043,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304044,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304045,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304046,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304047,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304048,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304049,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304050,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304051,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304052,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304053,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304054,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304055,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304056,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304057,二年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112201304024,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304060,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304061,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304062,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304063,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304064,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304065,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304066,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304068,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304069,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304070,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304071,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304072,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304073,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304074,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304075,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304077,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304078,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304079,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304080,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304081,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304082,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304083,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304084,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201304085,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s113201304003,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s113201304004,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s113201304005,二年3班,203,grade_year_class_pattern,grade_year_class_pattern
s112201310024,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310025,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310026,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310027,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310028,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310030,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310031,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310035,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310037,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310039,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310040,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310041,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310042,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310044,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310045,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310046,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310047,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310048,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310049,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310050,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310051,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310052,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310053,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310054,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310056,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310057,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310058,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310060,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310061,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310062,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310064,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310065,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310066,國二1,201,nation_grade_class_pattern,nation_grade_class_pattern
s112201310069,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310070,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310071,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310072,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310073,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310074,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310075,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310076,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310077,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310079,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310080,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310081,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310082,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310083,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310084,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310085,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310086,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310087,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310088,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310089,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310090,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310091,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310092,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310093,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310094,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310095,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310096,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310097,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310099,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310100,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310101,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310102,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310103,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310104,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310105,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310106,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310107,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112201310108,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s113201310005,國二4,204,nation_grade_class_pattern,nation_grade_class_pattern
s112203505052,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505053,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505054,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505055,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505056,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505057,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505058,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505059,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505060,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505061,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505062,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505063,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505064,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505065,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505066,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505067,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505068,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505070,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505071,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505073,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505074,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505075,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505076,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s113203505003,八年12班,812,grade_year_class_pattern,grade_year_class_pattern
s112203505024,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505025,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505026,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505027,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505028,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505029,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505030,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505031,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505032,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505033,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505034,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505035,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505036,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505037,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505038,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505039,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505040,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505041,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505042,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505043,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505044,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505045,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505046,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505047,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505048,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112203505049,八年2班,802,grade_year_class_pattern,grade_year_class_pattern
s112211318024,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318025,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318026,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318027,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318028,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318029,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318030,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318031,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318032,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318033,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318034,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318035,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318036,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318037,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318038,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318039,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318040,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318041,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318042,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318043,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318044,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318046,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318048,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318049,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318050,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318051,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318052,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318053,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318054,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318055,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318056,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318057,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318058,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318059,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318060,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318061,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318062,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318063,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318064,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318065,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318067,J204,204,alnum_trailing_digits,alnum_trailing_digits
s113211318003,J204,204,alnum_trailing_digits,alnum_trailing_digits
s113211318004,J204,204,alnum_trailing_digits,alnum_trailing_digits
s112211318070,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318071,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318072,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318073,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318074,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318075,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318076,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318077,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318078,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318080,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318081,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318082,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318083,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318084,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318085,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318086,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318088,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318089,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318090,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318091,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318092,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318093,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318094,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318096,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318097,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318098,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318099,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318100,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318101,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318102,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318103,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318104,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318105,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318106,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318107,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318108,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318110,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318111,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318112,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112211318113,J209,209,alnum_trailing_digits,alnum_trailing_digits
s113211318005,J209,209,alnum_trailing_digits,alnum_trailing_digits
s112213501024,809,809,numeric_integer,numeric_integer
s112213501025,809,809,numeric_integer,numeric_integer
s112213501026,809,809,numeric_integer,numeric_integer
s112213501027,809,809,numeric_integer,numeric_integer
s112213501028,809,809,numeric_integer,numeric_integer
s112213501029,809,809,numeric_integer,numeric_integer
s112213501030,809,809,numeric_integer,numeric_integer
s112213501031,809,809,numeric_integer,numeric_integer
s112213501032,809,809,numeric_integer,numeric_integer
s112213501033,809,809,numeric_integer,numeric_integer
s112213501034,809,809,numeric_integer,numeric_integer
s112213501035,809,809,numeric_integer,numeric_integer
s112213501037,809,809,numeric_integer,numeric_integer
s112213501038,809,809,numeric_integer,numeric_integer
s112213501039,809,809,numeric_integer,numeric_integer
s112213501040,809,809,numeric_integer,numeric_integer
s112213501041,809,809,numeric_integer,numeric_integer
s112213501042,809,809,numeric_integer,numeric_integer
s112213501043,809,809,numeric_integer,numeric_integer
s112213501044,809,809,numeric_integer,numeric_integer
s112213501045,809,809,numeric_integer,numeric_integer
s112213501046,809,809,numeric_integer,numeric_integer
s112213501047,809,809,numeric_integer,numeric_integer
s112213501048,809,809,numeric_integer,numeric_integer
s112213501049,809,809,numeric_integer,numeric_integer
s112213501050,809,809,numeric_integer,numeric_integer
s112213501051,809,809,numeric_integer,numeric_integer
s112213501052,809,809,numeric_integer,numeric_integer
s112213501055,819,819,numeric_integer,numeric_integer
s112213501056,819,819,numeric_integer,numeric_integer
s112213501057,819,819,numeric_integer,numeric_integer
s112213501058,819,819,numeric_integer,numeric_integer
s112213501059,819,819,numeric_integer,numeric_integer
s112213501060,819,819,numeric_integer,numeric_integer
s112213501061,819,819,numeric_integer,numeric_integer
s112213501063,819,819,numeric_integer,numeric_integer
s112213501065,819,819,numeric_integer,numeric_integer
s112213501066,819,819,numeric_integer,numeric_integer
s112213501067,819,819,numeric_integer,numeric_integer
s112213501068,819,819,numeric_integer,numeric_integer
s112213501069,819,819,numeric_integer,numeric_integer
s112213501070,819,819,numeric_integer,numeric_integer
s112213501071,819,819,numeric_integer,numeric_integer
s112213501072,819,819,numeric_integer,numeric_integer
s112213501073,819,819,numeric_integer,numeric_integer
s112213501074,819,819,numeric_integer,numeric_integer
s112213501075,819,819,numeric_integer,numeric_integer
s112213501076,819,819,numeric_integer,numeric_integer
s112213501077,819,819,numeric_integer,numeric_integer
s112213501078,819,819,numeric_integer,numeric_integer
s112213501079,819,819,numeric_integer,numeric_integer
s112213501080,819,819,numeric_integer,numeric_integer
s112213501081,819,819,numeric_integer,numeric_integer
s112213501082,819,819,numeric_integer,numeric_integer
s112213501083,819,819,numeric_integer,numeric_integer
s112213501084,819,819,numeric_integer,numeric_integer
s112213506024,804,804,numeric_integer,numeric_integer
s112213506025,804,804,numeric_integer,numeric_integer
s112213506026,804,804,numeric_integer,numeric_integer
s112213506027,804,804,numeric_integer,numeric_integer
s112213506028,804,804,numeric_integer,numeric_integer
s112213506029,804,804,numeric_integer,numeric_integer
s112213506030,804,804,numeric_integer,numeric_integer
s112213506031,804,804,numeric_integer,numeric_integer
s112213506032,804,804,numeric_integer,numeric_integer
s112213506033,804,804,numeric_integer,numeric_integer
s112213506034,804,804,numeric_integer,numeric_integer
s112213506035,804,804,numeric_integer,numeric_integer
s112213506036,804,804,numeric_integer,numeric_integer
s112213506037,804,804,numeric_integer,numeric_integer
s112213506038,804,804,numeric_integer,numeric_integer
s112213506039,804,804,numeric_integer,numeric_integer
s112213506040,804,804,numeric_integer,numeric_integer
s112213506041,804,804,numeric_integer,numeric_integer
s112213506042,804,804,numeric_integer,numeric_integer
s112213506044,804,804,numeric_integer,numeric_integer
s112213506045,804,804,numeric_integer,numeric_integer
s112213506046,804,804,numeric_integer,numeric_integer
s112213506047,804,804,numeric_integer,numeric_integer
s112213506048,804,804,numeric_integer,numeric_integer
s112213506049,804,804,numeric_integer,numeric_integer
s112213506050,804,804,numeric_integer,numeric_integer
s112213506051,804,804,numeric_integer,numeric_integer
s112213506052,804,804,numeric_integer,numeric_integer
s112213506055,813,813,numeric_integer,numeric_integer
s112213506056,813,813,numeric_integer,numeric_integer
s112213506057,813,813,numeric_integer,numeric_integer
s112213506058,813,813,numeric_integer,numeric_integer
s112213506059,813,813,numeric_integer,numeric_integer
s112213506060,813,813,numeric_integer,numeric_integer
s112213506061,813,813,numeric_integer,numeric_integer
s112213506062,813,813,numeric_integer,numeric_integer
s112213506063,813,813,numeric_integer,numeric_integer
s112213506064,813,813,numeric_integer,numeric_integer
s112213506066,813,813,numeric_integer,numeric_integer
s112213506067,813,813,numeric_integer,numeric_integer
s112213506068,813,813,numeric_integer,numeric_integer
s112213506070,813,813,numeric_integer,numeric_integer
s112213506071,813,813,numeric_integer,numeric_integer
s112213506072,813,813,numeric_integer,numeric_integer
s112213506073,813,813,numeric_integer,numeric_integer
s112213506074,813,813,numeric_integer,numeric_integer
s112213506075,813,813,numeric_integer,numeric_integer
s112213506076,813,813,numeric_integer,numeric_integer
s112213506077,813,813,numeric_integer,numeric_integer
s112213506078,813,813,numeric_integer,numeric_integer
s112213506079,813,813,numeric_integer,numeric_integer
s112213506080,813,813,numeric_integer,numeric_integer
s112213506081,813,813,numeric_integer,numeric_integer
s112213506082,813,813,numeric_integer,numeric_integer
s112213506083,813,813,numeric_integer,numeric_integer
s112213506084,813,813,numeric_integer,numeric_integer
s112213509054,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509055,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509056,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509057,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509058,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509059,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509060,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509061,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509062,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509063,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509064,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509065,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509066,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509067,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509068,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509069,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509070,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509071,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509072,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509073,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509074,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509075,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509076,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509077,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509078,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509079,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509080,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509081,2年10班,210,grade_year_class_pattern,grade_year_class_pattern
s112213509024,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509025,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509026,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509027,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509028,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509029,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509030,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509031,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509032,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509033,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509034,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509035,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509036,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509037,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509038,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509039,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509040,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509041,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509042,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509043,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509044,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
s112213509045,2年1班,201,grade_year_class_pattern,grade_year_class_pattern
